  7.8800000e-001  5.7700000e+001
  9.4300000e-001  5.7000000e+001
  9.3000000e-001  5.6000000e+001
  1.0060000e+000  5.4700000e+001
  1.1370000e+000  5.3200000e+001
  1.1980000e+000  5.2100000e+001
  1.0540000e+000  5.1600000e+001
  5.9500000e-001  5.1000000e+001
 -8.0000000e-002  5.0500000e+001
 -3.1400000e-001  5.0400000e+001
 -2.8800000e-001  5.1000000e+001
 -1.5300000e-001  5.1800000e+001
 -1.0900000e-001  5.2400000e+001
 -1.8700000e-001  5.3000000e+001
 -2.5500000e-001  5.3400000e+001
 -2.2900000e-001  5.3600000e+001
 -7.0000000e-003  5.3700000e+001
  2.5400000e-001  5.3800000e+001
  3.3000000e-001  5.3800000e+001
  1.0200000e-001  5.3800000e+001
 -4.2300000e-001  5.3300000e+001
 -1.1390000e+000  5.3000000e+001
 -2.2750000e+000  5.2900000e+001
 -2.5940000e+000  5.3400000e+001
 -2.7160000e+000  5.4600000e+001
 -2.5100000e+000  5.6400000e+001
 -1.7900000e+000  5.8000000e+001
 -1.3460000e+000  5.9400000e+001
 -1.0810000e+000  6.0200000e+001
 -9.1000000e-001  6.0000000e+001
 -8.7600000e-001  5.9400000e+001
 -8.8500000e-001  5.8400000e+001
 -8.0000000e-001  5.7600000e+001
 -5.4400000e-001  5.6900000e+001
 -4.1600000e-001  5.6400000e+001
 -2.7100000e-001  5.6000000e+001
  0.0000000e+000  5.5700000e+001
  4.0300000e-001  5.5300000e+001
  8.4100000e-001  5.5000000e+001
  1.2850000e+000  5.4400000e+001
  1.6070000e+000  5.3700000e+001
  1.7460000e+000  5.2800000e+001
  1.6830000e+000  5.1600000e+001
  1.4850000e+000  5.0600000e+001
  9.9300000e-001  4.9400000e+001
  6.4800000e-001  4.8800000e+001
  5.7700000e-001  4.8500000e+001
  5.7700000e-001  4.8700000e+001
  6.3200000e-001  4.9200000e+001
  7.4700000e-001  4.9800000e+001
  9.0000000e-001  5.0400000e+001
  9.9300000e-001  5.0700000e+001
  9.6800000e-001  5.0900000e+001
  7.9000000e-001  5.0700000e+001
  3.9900000e-001  5.0500000e+001
 -1.6100000e-001  5.0400000e+001
 -5.5300000e-001  5.0200000e+001
 -6.0300000e-001  5.0400000e+001
 -4.2400000e-001  5.1200000e+001
 -1.9400000e-001  5.2300000e+001
 -4.9000000e-002  5.3200000e+001
  6.0000000e-002  5.3900000e+001
  1.6100000e-001  5.4100000e+001
  3.0100000e-001  5.4000000e+001
  5.1700000e-001  5.3600000e+001
  5.6600000e-001  5.3200000e+001
  5.6000000e-001  5.3000000e+001
  5.7300000e-001  5.2800000e+001
  5.9200000e-001  5.2300000e+001
  6.7100000e-001  5.1900000e+001
  9.3300000e-001  5.1600000e+001
  1.3370000e+000  5.1600000e+001
  1.4600000e+000  5.1400000e+001
  1.3530000e+000  5.1200000e+001
  7.7200000e-001  5.0700000e+001
  2.1800000e-001  5.0000000e+001
 -2.3700000e-001  4.9400000e+001
 -7.1400000e-001  4.9300000e+001
 -1.0990000e+000  4.9700000e+001
 -1.2690000e+000  5.0600000e+001
 -1.1750000e+000  5.1800000e+001
 -6.7600000e-001  5.3000000e+001
  3.3000000e-002  5.4000000e+001
  5.5600000e-001  5.5300000e+001
  6.4300000e-001  5.5900000e+001
  4.8400000e-001  5.5900000e+001
  1.0900000e-001  5.4600000e+001
 -3.1000000e-001  5.3500000e+001
 -6.9700000e-001  5.2400000e+001
 -1.0470000e+000  5.2100000e+001
 -1.2180000e+000  5.2300000e+001
 -1.1830000e+000  5.3000000e+001
 -8.7300000e-001  5.3800000e+001
 -3.3600000e-001  5.4600000e+001
  6.3000000e-002  5.5400000e+001
  8.4000000e-002  5.5900000e+001
  0.0000000e+000  5.5900000e+001
  1.0000000e-003  5.5200000e+001
  2.0900000e-001  5.4400000e+001
  5.5600000e-001  5.3700000e+001
  7.8200000e-001  5.3600000e+001
  8.5800000e-001  5.3600000e+001
  9.1800000e-001  5.3200000e+001
  8.6200000e-001  5.2500000e+001
  4.1600000e-001  5.2000000e+001
 -3.3600000e-001  5.1400000e+001
 -9.5900000e-001  5.1000000e+001
 -1.8130000e+000  5.0900000e+001
 -2.3780000e+000  5.2400000e+001
 -2.4990000e+000  5.3500000e+001
 -2.4730000e+000  5.5600000e+001
 -2.3300000e+000  5.8000000e+001
 -2.0530000e+000  5.9500000e+001
 -1.7390000e+000  6.0000000e+001
 -1.2610000e+000  6.0400000e+001
 -5.6900000e-001  6.0500000e+001
 -1.3700000e-001  6.0200000e+001
 -2.4000000e-002  5.9700000e+001
 -5.0000000e-002  5.9000000e+001
 -1.3500000e-001  5.7600000e+001
 -2.7600000e-001  5.6400000e+001
 -5.3400000e-001  5.5200000e+001
 -8.7100000e-001  5.4500000e+001
 -1.2430000e+000  5.4100000e+001
 -1.4390000e+000  5.4100000e+001
 -1.4220000e+000  5.4400000e+001
 -1.1750000e+000  5.5500000e+001
 -8.1300000e-001  5.6200000e+001
 -6.3400000e-001  5.7000000e+001
 -5.8200000e-001  5.7300000e+001
 -6.2500000e-001  5.7400000e+001
 -7.1300000e-001  5.7000000e+001
 -8.4800000e-001  5.6400000e+001
 -1.0390000e+000  5.5900000e+001
 -1.3460000e+000  5.5500000e+001
 -1.6280000e+000  5.5300000e+001
 -1.6190000e+000  5.5200000e+001
 -1.1490000e+000  5.5400000e+001
 -4.8800000e-001  5.6000000e+001
 -1.6000000e-001  5.6500000e+001
 -7.0000000e-003  5.7100000e+001
 -9.2000000e-002  5.7300000e+001
 -6.2000000e-001  5.6800000e+001
 -1.0860000e+000  5.5600000e+001
 -1.5250000e+000  5.5000000e+001
 -1.8580000e+000  5.4100000e+001
 -2.0290000e+000  5.4300000e+001
 -2.0240000e+000  5.5300000e+001
 -1.9610000e+000  5.6400000e+001
 -1.9520000e+000  5.7200000e+001
 -1.7940000e+000  5.7800000e+001
 -1.3020000e+000  5.8300000e+001
 -1.0300000e+000  5.8600000e+001
 -9.1800000e-001  5.8800000e+001
 -7.9800000e-001  5.8800000e+001
 -8.6700000e-001  5.8600000e+001
 -1.0470000e+000  5.8000000e+001
 -1.1230000e+000  5.7400000e+001
 -8.7600000e-001  5.7000000e+001
 -3.9500000e-001  5.6400000e+001
  1.8500000e-001  5.6300000e+001
  6.6200000e-001  5.6400000e+001
  7.0900000e-001  5.6400000e+001
  6.0500000e-001  5.6000000e+001
  5.0100000e-001  5.5200000e+001
  6.0300000e-001  5.4000000e+001
  9.4300000e-001  5.3000000e+001
  1.2230000e+000  5.2000000e+001
  1.2490000e+000  5.1600000e+001
  8.2400000e-001  5.1600000e+001
  1.0200000e-001  5.1100000e+001
  2.5000000e-002  5.0400000e+001
  3.8200000e-001  5.0000000e+001
  9.2200000e-001  5.0000000e+001
  1.0320000e+000  5.2000000e+001
  8.6600000e-001  5.4000000e+001
  5.2700000e-001  5.5100000e+001
  9.3000000e-002  5.4500000e+001
 -4.5800000e-001  5.2800000e+001
 -7.4800000e-001  5.1400000e+001
 -9.4700000e-001  5.0800000e+001
 -1.0290000e+000  5.1200000e+001
 -9.2800000e-001  5.2000000e+001
 -6.4500000e-001  5.2800000e+001
 -4.2400000e-001  5.3800000e+001
 -2.7600000e-001  5.4500000e+001
 -1.5800000e-001  5.4900000e+001
 -3.3000000e-002  5.4900000e+001
  1.0200000e-001  5.4800000e+001
  2.5100000e-001  5.4400000e+001
  2.8000000e-001  5.3700000e+001
  0.0000000e+000  5.3300000e+001
 -4.9300000e-001  5.2800000e+001
 -7.5900000e-001  5.2600000e+001
 -8.2400000e-001  5.2600000e+001
 -7.4000000e-001  5.3000000e+001
 -5.2800000e-001  5.4300000e+001
 -2.0400000e-001  5.6000000e+001
  3.4000000e-002  5.7000000e+001
  2.0400000e-001  5.8000000e+001
  2.5300000e-001  5.8600000e+001
  1.9500000e-001  5.8500000e+001
  1.3100000e-001  5.8300000e+001
  1.7000000e-002  5.7800000e+001
 -1.8200000e-001  5.7300000e+001
 -2.6200000e-001  5.7000000e+001
